success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant_id,condition_name,participant,rt,stimulus,response,phase,trial_number,species_key,human_n,species_n,optionA_label,optionB_label,swap,left_is,right_is,left_label,middle_label,right_label,choice_options,comparison_label,chosen_option,choice_kind,saved_human,saved_animal,human_chosen,task,question_order,file_name
NA,NA,NA,NA,NA,html-button-response,82,2.0.0,281678,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,1039,"On one boat there is <b>1 person</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,38,pig,1,100,1 person,100 pigs,TRUE,B,A,100 pigs,Can't decide,1 person,"[""100 pigs"",""Can't decide"",""1 person""]",1 person vs 100 pigs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,html-keyboard-response,83,2.0.0,282179,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,html-button-response,84,2.0.0,283228,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,1047,"On one boat there is <b>100 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",0,main_choice,39,clam,100,1,100 people,1 clam,FALSE,A,B,100 people,Can't decide,1 clam,"[""100 people"",""Can't decide"",""1 clam""]",100 people vs 1 clam,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,html-keyboard-response,85,2.0.0,283729,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,html-button-response,86,2.0.0,284721,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,990,"On one boat there is <b>1 person</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,40,pigeon,1,1,1 person,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,1 person,"[""1 pigeon"",""Can't decide"",""1 person""]",1 person vs 1 pigeon,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,html-keyboard-response,87,2.0.0,285222,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,html-button-response,88,2.0.0,286434,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,1210,"On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,41,bunny,1,100,1 person,100 bunnies,FALSE,A,B,1 person,Can't decide,100 bunnies,"[""1 person"",""Can't decide"",""100 bunnies""]",1 person vs 100 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,html-keyboard-response,89,2.0.0,286936,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,survey-likert,90,2.0.0,302617,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,15676,NA,"{""smart_person"":2,""smart_dog"":1,""smart_pig"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_smart,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,survey-likert,91,2.0.0,319961,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,17341,NA,"{""pain_person"":3,""pain_dog"":3,""pain_pig"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_pain,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,survey-likert,92,2.0.0,328867,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,8904,NA,"{""emotion_person"":3,""emotion_dog"":3,""emotion_pig"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_emotion,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,survey-text,93,2.0.0,355466,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,26583,NA,"{""Q0"":""personification of animals, or how we assess intelligence and emotional capacity in other beings in comparison to ourselves""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hypothesis_check,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,survey-likert,94,2.0.0,358337,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,2870,NA,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,difficulty_rating,[0],/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,survey-text,95,2.0.0,360743,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,2404,NA,"{""Q0"":""no""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,technical_check,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
NA,NA,NA,NA,NA,survey-multi-choice,96,2.0.0,373334,po2nn4x1ntk,po2nn4x1ntk,You,butterfly,12588,NA,"{""age_bracket"":""18 to 24"",""gender"":""Non-binary"",""english_proficiency"":""Fluent"",""pet_ownership"":""No"",""diet"":""Vegetarian""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,demographics,"[0,1,2,3,4]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po2nn4x1ntk_1772139289221.csv
TRUE,FALSE,[],[],[],preload,0,2.0.0,18271,po4b7u65rm8,po4b7u65rm8,You,jaguar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,1,2.0.0,48805,po4b7u65rm8,po4b7u65rm8,You,jaguar,30529,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,survey-text,2,2.0.0,51032,po4b7u65rm8,po4b7u65rm8,You,jaguar,2221,NA,"{""participant_id"":""jaguar""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
TRUE,NA,NA,NA,NA,fullscreen,3,2.0.0,53953,po4b7u65rm8,po4b7u65rm8,You,jaguar,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,4,2.0.0,63288,po4b7u65rm8,po4b7u65rm8,You,jaguar,9333,"<p>You will be asked you some moral questions in which you have to make
                choices. These questions can be hard to decide. There is no right or wrong
                answer - choose whatever you personally think is right. Please
                carefully consider each question.</p>
                <p>Press any key to begin.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,5,2.0.0,76104,po4b7u65rm8,po4b7u65rm8,You,jaguar,12815,"
      <p>
        Imagine a situation involving two boats, one with humans and one with animals. Both of these boats are sinking.
        Unfortunately, the species on either of these boats are unable to swim. However, You can
        choose one boat to save. Once You chooses a boat, the people or animals on that boat will
        be safe, but the people or animals on the other boat will not survive.
      </p>

      <div style=""display: flex; justify-content: center; align-items: center; gap: 40px; margin-top: 30px;"">
        <img src=""stimuli/boat.png"" style=""width:150px;"">
        <img src=""stimuli/cant decide.png"" style=""width:150px;"">
        <img src=""stimuli/boat.png"" style=""width:150px;"">
      </div>
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,6,2.0.0,90591,po4b7u65rm8,po4b7u65rm8,You,jaguar,14482,"On one boat there is <b>1 person</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,0,dog,1,100,1 person,100 dogs,FALSE,A,B,1 person,Can't decide,100 dogs,"[""1 person"",""Can't decide"",""100 dogs""]",1 person vs 100 dogs,100 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,7,2.0.0,91098,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,8,2.0.0,94839,po4b7u65rm8,po4b7u65rm8,You,jaguar,3738,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,1,pigeon,10,1,10 people,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,10 people,"[""1 pigeon"",""Can't decide"",""10 people""]",10 people vs 1 pigeon,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,9,2.0.0,95348,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,10,2.0.0,100903,po4b7u65rm8,po4b7u65rm8,You,jaguar,5552,"On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,2,bunny,1,10,1 person,10 bunnies,TRUE,B,A,10 bunnies,Can't decide,1 person,"[""10 bunnies"",""Can't decide"",""1 person""]",1 person vs 10 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,11,2.0.0,101406,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,12,2.0.0,103445,po4b7u65rm8,po4b7u65rm8,You,jaguar,2037,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,3,pigeon,10,100,10 people,100 pigeons,FALSE,A,B,10 people,Can't decide,100 pigeons,"[""10 people"",""Can't decide"",""100 pigeons""]",10 people vs 100 pigeons,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,13,2.0.0,103948,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,14,2.0.0,107725,po4b7u65rm8,po4b7u65rm8,You,jaguar,3775,"On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",2,main_choice,4,cat,10,1,10 people,1 cat,TRUE,B,A,1 cat,Can't decide,10 people,"[""1 cat"",""Can't decide"",""10 people""]",10 people vs 1 cat,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,15,2.0.0,108227,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,16,2.0.0,109734,po4b7u65rm8,po4b7u65rm8,You,jaguar,1504,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",0,main_choice,5,pig,100,1,100 people,1 pig,FALSE,A,B,100 people,Can't decide,1 pig,"[""100 people"",""Can't decide"",""1 pig""]",100 people vs 1 pig,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,17,2.0.0,110243,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,18,2.0.0,112683,po4b7u65rm8,po4b7u65rm8,You,jaguar,2437,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,6,pig,10,100,10 people,100 pigs,TRUE,B,A,100 pigs,Can't decide,10 people,"[""100 pigs"",""Can't decide"",""10 people""]",10 people vs 100 pigs,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,19,2.0.0,113185,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,20,2.0.0,114592,po4b7u65rm8,po4b7u65rm8,You,jaguar,1405,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",2,main_choice,7,pig,10,1,10 people,1 pig,TRUE,B,A,1 pig,Can't decide,10 people,"[""1 pig"",""Can't decide"",""10 people""]",10 people vs 1 pig,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,21,2.0.0,115101,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,22,2.0.0,116687,po4b7u65rm8,po4b7u65rm8,You,jaguar,1584,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,8,pigeon,100,1,100 people,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,100 people,"[""1 pigeon"",""Can't decide"",""100 people""]",100 people vs 1 pigeon,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,23,2.0.0,117189,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,24,2.0.0,119600,po4b7u65rm8,po4b7u65rm8,You,jaguar,2409,"On one boat there is <b>1 person</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",2,main_choice,9,bunny,1,1,1 person,1 bunny,TRUE,B,A,1 bunny,Can't decide,1 person,"[""1 bunny"",""Can't decide"",""1 person""]",1 person vs 1 bunny,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,25,2.0.0,120104,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,26,2.0.0,123178,po4b7u65rm8,po4b7u65rm8,You,jaguar,3072,"On one boat there is <b>1 person</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...",2,main_choice,10,clam,1,100,1 person,100 clams,TRUE,B,A,100 clams,Can't decide,1 person,"[""100 clams"",""Can't decide"",""1 person""]",1 person vs 100 clams,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,27,2.0.0,123680,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,28,2.0.0,124635,po4b7u65rm8,po4b7u65rm8,You,jaguar,954,"On one boat there is <b>1 person</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",2,main_choice,11,pig,1,1,1 person,1 pig,TRUE,B,A,1 pig,Can't decide,1 person,"[""1 pig"",""Can't decide"",""1 person""]",1 person vs 1 pig,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,29,2.0.0,125147,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,30,2.0.0,126427,po4b7u65rm8,po4b7u65rm8,You,jaguar,1279,"On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,12,bunny,100,10,100 people,10 bunnies,FALSE,A,B,100 people,Can't decide,10 bunnies,"[""100 people"",""Can't decide"",""10 bunnies""]",100 people vs 10 bunnies,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,31,2.0.0,126929,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,32,2.0.0,129977,po4b7u65rm8,po4b7u65rm8,You,jaguar,3047,"On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,13,bunny,1,100,1 person,100 bunnies,FALSE,A,B,1 person,Can't decide,100 bunnies,"[""1 person"",""Can't decide"",""100 bunnies""]",1 person vs 100 bunnies,100 bunnies,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,33,2.0.0,130492,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,34,2.0.0,134873,po4b7u65rm8,po4b7u65rm8,You,jaguar,4379,"On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,14,dog,100,10,100 people,10 dogs,TRUE,B,A,10 dogs,Can't decide,100 people,"[""10 dogs"",""Can't decide"",""100 people""]",100 people vs 10 dogs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-keyboard-response,35,2.0.0,135381,po4b7u65rm8,po4b7u65rm8,You,jaguar,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
NA,NA,NA,NA,NA,html-button-response,36,2.0.0,137413,po4b7u65rm8,po4b7u65rm8,You,jaguar,2030,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,15,pigeon,1,10,1 person,10 pigeons,FALSE,A,B,1 person,Can't decide,10 pigeons,"[""1 person"",""Can't decide"",""10 pigeons""]",1 person vs 10 pigeons,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/po4b7u65rm8_1772163588908.csv
